Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,36,276639.12,1410.0,14.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,448,1876766.08,1410.0,14.0,10.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,39,299692.38,1411.0,14.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,400,1675684.0,1411.0,14.0,11.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,71,545593.82,1412.0,14.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,448,1876766.08,1412.0,14.0,12.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,28,215163.76,1501.0,15.0,1.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,448,1876766.08,1501.0,15.0,1.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,31,238217.02,1502.0,15.0,2.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,306,1281898.26,1502.0,15.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl. (Paranova),1.0,100.0,L04AB02,145,609854.05,1502.0,15.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,42,322745.64,1503.0,15.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,230,963518.3,1503.0,15.0,3.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,48,368852.16,1504.0,15.0,4.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,436,1826495.56,1504.0,15.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,100,279300.0,1504.0,15.0,4.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,51,391905.42,1505.0,15.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,248,1038924.08,1505.0,15.0,5.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,160,446880.0,1505.0,15.0,5.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,39,299692.38,1506.0,15.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,6,25135.26,1506.0,15.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,304,849072.0,1506.0,15.0,6.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,32,245901.44,1507.0,15.0,7.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,41,171757.61,1507.0,15.0,7.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,516,1352484.0,1507.0,15.0,7.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,34,261270.28,1508.0,15.0,8.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,21,87973.41,1508.0,15.0,8.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,312,761592.0,1508.0,15.0,8.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,73,560962.66,1509.0,15.0,9.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,24,100541.04,1509.0,15.0,9.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,612,1493892.0,1509.0,15.0,9.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,51,391905.42,1510.0,15.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,24,100541.04,1510.0,15.0,10.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,396,966636.0,1510.0,15.0,10.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,56,430327.52,1511.0,15.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,20,83784.2,1511.0,15.0,11.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,595,1452395.0,1511.0,15.0,11.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,56,430327.52,1512.0,15.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,29,121487.09,1512.0,15.0,12.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,636,1552476.0,1512.0,15.0,12.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,61,468749.62,1601.0,16.0,1.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,17,71216.57,1601.0,16.0,1.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,508,1240028.0,1601.0,16.0,1.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,45,345798.9,1602.0,16.0,2.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,32,134054.72,1602.0,16.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,672,1640352.0,1602.0,16.0,2.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,64,491802.88,1603.0,16.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,15,62838.15,1603.0,16.0,3.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,486,1186326.0,1603.0,16.0,3.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,74,568647.08,1604.0,16.0,4.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,12,50270.52,1604.0,16.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,468,1142388.0,1604.0,16.0,4.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,78,593045.13,1605.0,16.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,528,1288848.0,1605.0,16.0,5.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,61,457030.91,1606.0,16.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,25,102112.25,1606.0,16.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,600,1464600.0,1606.0,16.0,6.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,8,32675.84,1607.0,16.0,7.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,504,1230264.0,1607.0,16.0,7.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,36,269723.16,1608.0,16.0,8.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,23,93943.04,1608.0,16.0,8.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,612,1493892.0,1608.0,16.0,8.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,33,247246.23,1609.0,16.0,9.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,612,1493892.0,1609.0,16.0,9.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,40,299692.4,1610.0,16.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,11,44929.28,1610.0,16.0,10.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,492,1200972.0,1610.0,16.0,10.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,147,1101369.57,1611.0,16.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,6,24506.88,1611.0,16.0,11.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,1308,3192828.0,1611.0,16.0,11.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,38,284707.78,1612.0,16.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,1200,2929200.0,1612.0,16.0,12.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,5,20422.4,1701.0,17.0,1.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,24,98027.52,1702.0,17.0,2.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,59,442046.29,1703.0,17.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,4,15929.48,1703.0,17.0,3.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,396,966636.0,1703.0,17.0,3.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1703.0,17.0,3.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,15,110698.86,1704.0,17.0,4.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,12,47788.44,1704.0,17.0,4.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,660,1611060.0,1704.0,17.0,4.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3,73401.0,1704.0,17.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,4,100377.44,1704.0,17.0,4.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,51,372555.0,1705.0,17.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,5,19911.85,1705.0,17.0,5.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,468,1142388.0,1705.0,17.0,5.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,16,401509.76,1705.0,17.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,41,299505.0,1706.0,17.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,12,47788.44,1706.0,17.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,480,1171680.0,1706.0,17.0,6.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3,73401.0,1706.0,17.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,5,125471.8,1706.0,17.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,38,277590.0,1707.0,17.0,7.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,660,1611060.0,1707.0,17.0,7.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,4,97868.0,1707.0,17.0,7.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1707.0,17.0,7.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,45,328725.0,1708.0,17.0,8.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,588,1435308.0,1708.0,17.0,8.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,6,146802.0,1708.0,17.0,8.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,2,50188.72,1708.0,17.0,8.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,52,379860.0,1709.0,17.0,9.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,468,1142388.0,1709.0,17.0,9.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3,73401.0,1709.0,17.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,7,175660.52,1709.0,17.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,36,262980.0,1710.0,17.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,865,3185673.9,1710.0,17.0,10.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,8,195736.0,1710.0,17.0,10.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,150,1095750.0,1711.0,17.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,546,2010841.56,1711.0,17.0,11.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5,122335.0,1711.0,17.0,11.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,41,299505.0,1712.0,17.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,570,2099230.2,1712.0,17.0,12.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,25,611675.0,1712.0,17.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,10,250943.6,1712.0,17.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,574,2113961.64,1801.0,18.0,1.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,3,7323.0,1801.0,18.0,1.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,1,7305.0,1802.0,18.0,2.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,540,1988744.4,1802.0,18.0,2.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1802.0,18.0,2.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,1,7305.0,1803.0,18.0,3.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,513,1889307.18,1803.0,18.0,3.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1803.0,18.0,3.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,6,43830.0,1804.0,18.0,4.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,550,2025573.0,1804.0,18.0,4.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,45,328725.0,1805.0,18.0,5.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,612,2253910.32,1805.0,18.0,5.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11648.4,1805.0,18.0,5.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,8,19528.0,1805.0,18.0,5.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5,119276.65,1805.0,18.0,5.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,36,262980.0,1806.0,18.0,6.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,630,2320201.8,1806.0,18.0,6.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11648.4,1806.0,18.0,6.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,9,214697.97,1806.0,18.0,6.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,22,160710.0,1807.0,18.0,7.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,640,2357030.4,1807.0,18.0,7.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5,119276.65,1807.0,18.0,7.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,3,75283.08,1807.0,18.0,7.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,46,336030.0,1808.0,18.0,8.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,550,2025573.0,1808.0,18.0,8.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11648.4,1808.0,18.0,8.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10,238553.3,1808.0,18.0,8.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,29,211845.0,1809.0,18.0,9.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,500,1841430.0,1809.0,18.0,9.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1809.0,18.0,9.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,2,47710.66,1809.0,18.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,2,50188.72,1809.0,18.0,9.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,53,387165.0,1810.0,18.0,10.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,720,2651659.2,1810.0,18.0,10.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,3,11648.4,1810.0,18.0,10.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13,310119.29,1810.0,18.0,10.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,11,276037.96,1810.0,18.0,10.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,138,1008090.0,1811.0,18.0,11.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,560,2062401.6,1811.0,18.0,11.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,4,9764.0,1811.0,18.0,11.0,False,False,False,False,True,False,False,False,True,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,21,500961.93,1811.0,18.0,11.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,27,197235.0,1812.0,18.0,12.0,False,False,False,False,True,True,False,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,L04AB02,710,2614830.6,1812.0,18.0,12.0,False,False,False,False,True,False,True,False,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,2,7765.6,1812.0,18.0,12.0,False,False,False,False,True,False,False,True,False,False,False
4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,12,286263.96,1812.0,18.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,L04AC05,18,451698.48,1812.0,18.0,12.0,False,False,False,False,True,False,False,False,False,True,False
4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,L04AB05,4,29220.0,1901.0,19.0,1.0,False,False,False,False,True,True,False,False,False,False,False
